config,benchmark,mode,il1_miss_rate,dl1_miss_rate,ul2_miss_rate,sim_num_insn,sim_elapsed_time,sim_CPI,vc_lookups,vc_hits,vc_hit_rate,mc_lookups,mc_hits,mc_hit_rate,sb_lookups,sb_hits,sb_hit_rate,sb_prefetches,ul2_d_accesses,ul2_i_accesses,ul2_total_accesses,source_csv,dl1_cfg,ul2_cfg,dl1_bytes,ul2_bytes,vc_entries,mc_entries,sb_depth,ul2_demand,dl1_miss_base,ul2_miss_base,ul2_demand_base,cpi_base,dl1_miss_norm,ul2_miss_norm,ul2_demand_norm,cpi_norm
stream_d4__dl1:256:32:1:l__ul2:8192:64:4:l,test-llong,stream,0.0101,0.0457,1.0,30132,1,,0,0,,0,0,,481,304,0.632,531,914,305,1219.0,results/ss/stream_d4__dl1:256:32:1:l__ul2:8192:64:4:l/ss_stream.csv,dl1:256:32:1:l,ul2:8192:64:4:l,8192.0,2097152.0,,,4.0,1219.0,0.0457,1.0,992.0,,1.0,1.0,1.2288306451612903,
stream_d4__dl1:256:32:1:l__ul2:8192:64:4:l,test-lswlr,stream,0.027,0.0963,1.0,9367,1,,0,0,,0,0,,461,301,0.6529,480,832,253,1085.0,results/ss/stream_d4__dl1:256:32:1:l__ul2:8192:64:4:l/ss_stream.csv,dl1:256:32:1:l,ul2:8192:64:4:l,8192.0,2097152.0,,,4.0,1085.0,0.0963,1.0,906.0,,1.0,1.0,1.1975717439293598,
stream_d4__dl1:256:32:1:l__ul2:8192:64:4:l,test-math,stream,0.0042,0.014,1.0,214193,1,,0,0,,0,0,,806,343,0.4256,1389,2268,907,3175.0,results/ss/stream_d4__dl1:256:32:1:l__ul2:8192:64:4:l/ss_stream.csv,dl1:256:32:1:l,ul2:8192:64:4:l,8192.0,2097152.0,,,4.0,3175.0,0.014,1.0,2129.0,,1.0,1.0,1.4913104744011272,
victim_stream_vc16_d4__dl1:256:32:1:l__ul2:65536:64:4:l,test-fmath,victim_stream,0.011,0.0347,1.0,53949,1,,580,38,0.0655,0,0,,542,303,0.559,717,1224,592,1816.0,results/ss/victim_stream_vc16_d4__dl1:256:32:1:l__ul2:65536:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,16.0,,4.0,1816.0,0.0347,1.0,1440.0,,1.0,1.0,1.261111111111111,
victim_stream_vc16_d4__dl1:256:32:1:l__ul2:65536:64:4:l,test-llong,victim_stream,0.0101,0.0457,1.0,30132,1,,481,5,0.0104,0,0,,476,302,0.6345,522,902,305,1207.0,results/ss/victim_stream_vc16_d4__dl1:256:32:1:l__ul2:65536:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,16.0,,4.0,1207.0,0.0457,1.0,992.0,,1.0,1.0,1.216733870967742,
victim_stream_vc16_d4__dl1:256:32:1:l__ul2:65536:64:4:l,test-lswlr,victim_stream,0.027,0.0963,1.0,9367,1,,461,0,0.0,0,0,,461,301,0.6529,480,832,253,1085.0,results/ss/victim_stream_vc16_d4__dl1:256:32:1:l__ul2:65536:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,16.0,,4.0,1085.0,0.0963,1.0,906.0,,1.0,1.0,1.1975717439293598,
victim_stream_vc16_d4__dl1:256:32:1:l__ul2:65536:64:4:l,test-math,victim_stream,0.0042,0.014,1.0,214193,1,,806,100,0.1241,0,0,,706,329,0.466,1131,1924,907,2831.0,results/ss/victim_stream_vc16_d4__dl1:256:32:1:l__ul2:65536:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,16.0,,4.0,2831.0,0.014,1.0,2129.0,,1.0,1.0,1.3297322686707373,
victim_stream_vc16_d4__dl1:256:32:1:l__ul2:65536:64:4:l,test-fmath,victim_stream,0.011,0.0347,1.0,53949,1,,580,38,0.0655,0,0,,542,303,0.559,717,1224,592,1816.0,results/ss/victim_stream_vc16_d4__dl1:256:32:1:l__ul2:65536:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,16.0,,4.0,1816.0,0.0347,1.0,1440.0,,1.0,1.0,1.261111111111111,
victim_stream_vc16_d4__dl1:256:32:1:l__ul2:65536:64:4:l,test-llong,victim_stream,0.0101,0.0457,1.0,30132,1,,481,5,0.0104,0,0,,476,302,0.6345,522,902,305,1207.0,results/ss/victim_stream_vc16_d4__dl1:256:32:1:l__ul2:65536:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,16.0,,4.0,1207.0,0.0457,1.0,992.0,,1.0,1.0,1.216733870967742,
victim_stream_vc16_d4__dl1:256:32:1:l__ul2:65536:64:4:l,test-lswlr,victim_stream,0.027,0.0963,1.0,9367,1,,461,0,0.0,0,0,,461,301,0.6529,480,832,253,1085.0,results/ss/victim_stream_vc16_d4__dl1:256:32:1:l__ul2:65536:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,16.0,,4.0,1085.0,0.0963,1.0,906.0,,1.0,1.0,1.1975717439293598,
victim_stream_vc16_d4__dl1:256:32:1:l__ul2:65536:64:4:l,test-math,victim_stream,0.0042,0.014,1.0,214193,1,,806,100,0.1241,0,0,,706,329,0.466,1131,1924,907,2831.0,results/ss/victim_stream_vc16_d4__dl1:256:32:1:l__ul2:65536:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,16.0,,4.0,2831.0,0.014,1.0,2129.0,,1.0,1.0,1.3297322686707373,
victim_stream_vc8_d8__dl1:64:32:1:l__ul2:32768:64:4:l,test-fmath,victim_stream,0.011,0.0468,1.0,53949,1,,782,96,0.1228,0,0,,686,373,0.5437,2191,3079,592,3671.0,results/ss/victim_stream_vc8_d8__dl1:64:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:32768:64:4:l,2048.0,8388608.0,8.0,,8.0,3671.0,0.0468,1.0,1949.0,,1.0,1.0,1.883530015392509,
victim_stream_vc8_d8__dl1:64:32:1:l__ul2:32768:64:4:l,test-llong,victim_stream,0.0101,0.0518,1.0,30132,1,,545,30,0.055,0,0,,515,352,0.6835,1141,1733,305,2038.0,results/ss/victim_stream_vc8_d8__dl1:64:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:32768:64:4:l,2048.0,8388608.0,8.0,,8.0,2038.0,0.0518,1.0,1279.0,,1.0,1.0,1.5934323690383112,
victim_stream_vc8_d8__dl1:64:32:1:l__ul2:32768:64:4:l,test-lswlr,victim_stream,0.027,0.1016,1.0,9367,1,,486,11,0.0226,0,0,,475,351,0.7389,868,1390,253,1643.0,results/ss/victim_stream_vc8_d8__dl1:64:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:32768:64:4:l,2048.0,8388608.0,8.0,,8.0,1643.0,0.1016,1.0,1137.0,,1.0,1.0,1.4450307827616535,
victim_stream_vc8_d8__dl1:64:32:1:l__ul2:32768:64:4:l,test-math,victim_stream,0.0042,0.0353,1.0,214193,1,,2032,323,0.159,0,0,,1709,466,0.2727,8701,11271,907,12178.0,results/ss/victim_stream_vc8_d8__dl1:64:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:32768:64:4:l,2048.0,8388608.0,8.0,,8.0,12178.0,0.0353,1.0,4266.0,,1.0,1.0,2.854664791373652,
miss_stream_mc8_d16__dl1:256:32:1:l__ul2:8192:64:4:l,test-fmath,miss_stream,0.011,0.0347,1.0,53949,1,,0,0,,580,71,0.1224,509,382,0.7505,1905,2300,592,2892.0,results/ss/miss_stream_mc8_d16__dl1:256:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:8192:64:4:l,8192.0,2097152.0,,8.0,16.0,2892.0,0.0347,1.0,1440.0,,1.0,1.0,2.0083333333333333,
miss_stream_mc8_d16__dl1:256:32:1:l__ul2:8192:64:4:l,test-llong,miss_stream,0.0101,0.0457,1.0,30132,1,,0,0,,481,10,0.0208,471,376,0.7983,1425,1726,305,2031.0,results/ss/miss_stream_mc8_d16__dl1:256:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:8192:64:4:l,8192.0,2097152.0,,8.0,16.0,2031.0,0.0457,1.0,992.0,,1.0,1.0,2.0473790322580645,
miss_stream_mc8_d16__dl1:256:32:1:l__ul2:8192:64:4:l,test-lswlr,miss_stream,0.027,0.0963,1.0,9367,1,,0,0,,461,0,0.0,461,375,0.8134,1290,1568,253,1821.0,results/ss/miss_stream_mc8_d16__dl1:256:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:8192:64:4:l,8192.0,2097152.0,,8.0,16.0,1821.0,0.0963,1.0,906.0,,1.0,1.0,2.0099337748344372,
miss_stream_mc8_d16__dl1:256:32:1:l__ul2:8192:64:4:l,test-math,miss_stream,0.0042,0.014,1.0,214193,1,,0,0,,806,102,0.1266,704,416,0.5909,4320,5024,907,5931.0,results/ss/miss_stream_mc8_d16__dl1:256:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:8192:64:4:l,8192.0,2097152.0,,8.0,16.0,5931.0,0.014,1.0,2129.0,,1.0,1.0,2.7858149365899485,
miss_stream_mc4_d16__dl1:256:32:1:l__ul2:8192:64:4:l,test-fmath,miss_stream,0.011,0.0347,1.0,53949,1,,0,0,,580,70,0.1207,510,380,0.7451,1950,2348,592,2940.0,results/ss/miss_stream_mc4_d16__dl1:256:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:8192:64:4:l,8192.0,2097152.0,,4.0,16.0,2940.0,0.0347,1.0,1440.0,,1.0,1.0,2.0416666666666665,
miss_stream_mc4_d16__dl1:256:32:1:l__ul2:8192:64:4:l,test-llong,miss_stream,0.0101,0.0457,1.0,30132,1,,0,0,,481,5,0.0104,476,377,0.792,1485,1790,305,2095.0,results/ss/miss_stream_mc4_d16__dl1:256:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:8192:64:4:l,8192.0,2097152.0,,4.0,16.0,2095.0,0.0457,1.0,992.0,,1.0,1.0,2.1118951612903225,
miss_stream_mc4_d16__dl1:256:32:1:l__ul2:8192:64:4:l,test-lswlr,miss_stream,0.027,0.0963,1.0,9367,1,,0,0,,461,0,0.0,461,375,0.8134,1290,1568,253,1821.0,results/ss/miss_stream_mc4_d16__dl1:256:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:8192:64:4:l,8192.0,2097152.0,,4.0,16.0,1821.0,0.0963,1.0,906.0,,1.0,1.0,2.0099337748344372,
miss_stream_mc4_d16__dl1:256:32:1:l__ul2:8192:64:4:l,test-math,miss_stream,0.0042,0.014,1.0,214193,1,,0,0,,806,2,0.0025,804,431,0.5361,5595,6384,907,7291.0,results/ss/miss_stream_mc4_d16__dl1:256:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:8192:64:4:l,8192.0,2097152.0,,4.0,16.0,7291.0,0.014,1.0,2129.0,,1.0,1.0,3.424612494128699,
miss_stream_mc4_d16__dl1:256:32:1:l__ul2:8192:64:4:l,test-fmath,miss_stream,0.011,0.0347,1.0,53949,1,,0,0,,580,70,0.1207,510,380,0.7451,1950,2348,592,2940.0,results/ss/miss_stream_mc4_d16__dl1:256:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:8192:64:4:l,8192.0,2097152.0,,4.0,16.0,2940.0,0.0347,1.0,1440.0,,1.0,1.0,2.0416666666666665,
miss_stream_mc4_d16__dl1:256:32:1:l__ul2:8192:64:4:l,test-llong,miss_stream,0.0101,0.0457,1.0,30132,1,,0,0,,481,5,0.0104,476,377,0.792,1485,1790,305,2095.0,results/ss/miss_stream_mc4_d16__dl1:256:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:8192:64:4:l,8192.0,2097152.0,,4.0,16.0,2095.0,0.0457,1.0,992.0,,1.0,1.0,2.1118951612903225,
miss_stream_mc4_d16__dl1:256:32:1:l__ul2:8192:64:4:l,test-lswlr,miss_stream,0.027,0.0963,1.0,9367,1,,0,0,,461,0,0.0,461,375,0.8134,1290,1568,253,1821.0,results/ss/miss_stream_mc4_d16__dl1:256:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:8192:64:4:l,8192.0,2097152.0,,4.0,16.0,1821.0,0.0963,1.0,906.0,,1.0,1.0,2.0099337748344372,
miss_stream_mc4_d16__dl1:256:32:1:l__ul2:8192:64:4:l,test-math,miss_stream,0.0042,0.014,1.0,214193,1,,0,0,,806,2,0.0025,804,431,0.5361,5595,6384,907,7291.0,results/ss/miss_stream_mc4_d16__dl1:256:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:8192:64:4:l,8192.0,2097152.0,,4.0,16.0,7291.0,0.014,1.0,2129.0,,1.0,1.0,3.424612494128699,
victim_stream_vc16_d16__dl1:256:32:1:l__ul2:32768:64:4:l,test-fmath,victim_stream,0.011,0.0347,1.0,53949,1,,580,38,0.0655,0,0,,542,380,0.7011,2430,2860,592,3452.0,results/ss/victim_stream_vc16_d16__dl1:256:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,16.0,,16.0,3452.0,0.0347,1.0,1440.0,,1.0,1.0,2.397222222222222,
victim_stream_vc16_d16__dl1:256:32:1:l__ul2:32768:64:4:l,test-llong,victim_stream,0.0101,0.0457,1.0,30132,1,,481,5,0.0104,0,0,,476,377,0.792,1485,1790,305,2095.0,results/ss/victim_stream_vc16_d16__dl1:256:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,16.0,,16.0,2095.0,0.0457,1.0,992.0,,1.0,1.0,2.1118951612903225,
victim_stream_vc16_d16__dl1:256:32:1:l__ul2:32768:64:4:l,test-lswlr,victim_stream,0.027,0.0963,1.0,9367,1,,461,0,0.0,0,0,,461,375,0.8134,1290,1568,253,1821.0,results/ss/victim_stream_vc16_d16__dl1:256:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,16.0,,16.0,1821.0,0.0963,1.0,906.0,,1.0,1.0,2.0099337748344372,
victim_stream_vc16_d16__dl1:256:32:1:l__ul2:32768:64:4:l,test-math,victim_stream,0.0042,0.014,1.0,214193,1,,806,100,0.1241,0,0,,706,415,0.5878,4365,5072,907,5979.0,results/ss/victim_stream_vc16_d16__dl1:256:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,16.0,,16.0,5979.0,0.014,1.0,2129.0,,1.0,1.0,2.808360732738375,
stream_d4__dl1:16:32:1:l__ul2:32768:64:4:l,test-fmath,stream,0.011,0.1086,1.0,53949,1,,0,0,,0,0,,1814,396,0.2183,4254,6804,592,7396.0,results/ss/stream_d4__dl1:16:32:1:l__ul2:32768:64:4:l/ss_stream.csv,dl1:16:32:1:l,ul2:32768:64:4:l,512.0,8388608.0,,,4.0,7396.0,0.1086,1.0,3538.0,,1.0,1.0,2.090446579988694,
stream_d4__dl1:16:32:1:l__ul2:32768:64:4:l,test-llong,stream,0.0101,0.0628,1.0,30132,1,,0,0,,0,0,,661,332,0.5023,987,1853,305,2158.0,results/ss/stream_d4__dl1:16:32:1:l__ul2:32768:64:4:l/ss_stream.csv,dl1:16:32:1:l,ul2:32768:64:4:l,512.0,8388608.0,,,4.0,2158.0,0.0628,1.0,1503.0,,1.0,1.0,1.4357950765136394,
stream_d4__dl1:16:32:1:l__ul2:32768:64:4:l,test-lswlr,stream,0.027,0.112,1.0,9367,1,,0,0,,0,0,,536,303,0.5653,699,1398,253,1651.0,results/ss/stream_d4__dl1:16:32:1:l__ul2:32768:64:4:l/ss_stream.csv,dl1:16:32:1:l,ul2:32768:64:4:l,512.0,8388608.0,,,4.0,1651.0,0.112,1.0,1255.0,,1.0,1.0,1.3155378486055778,
stream_d4__dl1:16:32:1:l__ul2:32768:64:4:l,test-math,stream,0.0042,0.134,1.0,214193,1,,0,0,,0,0,,7710,926,0.1201,20352,31648,907,32555.0,results/ss/stream_d4__dl1:16:32:1:l__ul2:32768:64:4:l/ss_stream.csv,dl1:16:32:1:l,ul2:32768:64:4:l,512.0,8388608.0,,,4.0,32555.0,0.134,1.0,13129.0,,1.0,1.0,2.4796252570645136,
miss_stream_mc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l,test-fmath,miss_stream,0.011,0.0347,1.0,53949,1,,0,0,,580,70,0.1207,510,380,0.7451,1950,2348,592,2940.0,results/ss/miss_stream_mc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,,4.0,16.0,2940.0,0.0347,1.0,1440.0,,1.0,1.0,2.0416666666666665,
miss_stream_mc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l,test-llong,miss_stream,0.0101,0.0457,1.0,30132,1,,0,0,,481,5,0.0104,476,377,0.792,1485,1790,305,2095.0,results/ss/miss_stream_mc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,,4.0,16.0,2095.0,0.0457,1.0,992.0,,1.0,1.0,2.1118951612903225,
miss_stream_mc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l,test-lswlr,miss_stream,0.027,0.0963,1.0,9367,1,,0,0,,461,0,0.0,461,375,0.8134,1290,1568,253,1821.0,results/ss/miss_stream_mc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,,4.0,16.0,1821.0,0.0963,1.0,906.0,,1.0,1.0,2.0099337748344372,
miss_stream_mc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l,test-math,miss_stream,0.0042,0.014,1.0,214193,1,,0,0,,806,2,0.0025,804,431,0.5361,5595,6384,907,7291.0,results/ss/miss_stream_mc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,,4.0,16.0,7291.0,0.014,1.0,2129.0,,1.0,1.0,3.424612494128699,
miss_stream_mc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l,test-fmath,miss_stream,0.011,0.0347,1.0,53949,1,,0,0,,580,70,0.1207,510,380,0.7451,1950,2348,592,2940.0,results/ss/miss_stream_mc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,,4.0,16.0,2940.0,0.0347,1.0,1440.0,,1.0,1.0,2.0416666666666665,
miss_stream_mc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l,test-llong,miss_stream,0.0101,0.0457,1.0,30132,1,,0,0,,481,5,0.0104,476,377,0.792,1485,1790,305,2095.0,results/ss/miss_stream_mc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,,4.0,16.0,2095.0,0.0457,1.0,992.0,,1.0,1.0,2.1118951612903225,
miss_stream_mc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l,test-lswlr,miss_stream,0.027,0.0963,1.0,9367,1,,0,0,,461,0,0.0,461,375,0.8134,1290,1568,253,1821.0,results/ss/miss_stream_mc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,,4.0,16.0,1821.0,0.0963,1.0,906.0,,1.0,1.0,2.0099337748344372,
miss_stream_mc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l,test-math,miss_stream,0.0042,0.014,1.0,214193,1,,0,0,,806,2,0.0025,804,431,0.5361,5595,6384,907,7291.0,results/ss/miss_stream_mc4_d16__dl1:256:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,,4.0,16.0,7291.0,0.014,1.0,2129.0,,1.0,1.0,3.424612494128699,
miss_stream_mc4_d2__dl1:256:32:1:l__ul2:32768:64:4:l,test-fmath,miss_stream,0.011,0.0347,1.0,53949,1,,0,0,,580,70,0.1207,510,199,0.3902,311,890,592,1482.0,results/ss/miss_stream_mc4_d2__dl1:256:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,,4.0,2.0,1482.0,0.0347,1.0,1440.0,,1.0,1.0,1.0291666666666666,
miss_stream_mc4_d2__dl1:256:32:1:l__ul2:32768:64:4:l,test-llong,miss_stream,0.0101,0.0457,1.0,30132,1,,0,0,,481,6,0.0125,475,199,0.4189,276,758,305,1063.0,results/ss/miss_stream_mc4_d2__dl1:256:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,,4.0,2.0,1063.0,0.0457,1.0,992.0,,1.0,1.0,1.0715725806451613,
miss_stream_mc4_d2__dl1:256:32:1:l__ul2:32768:64:4:l,test-lswlr,miss_stream,0.027,0.0963,1.0,9367,1,,0,0,,461,0,0.0,461,201,0.436,260,712,253,965.0,results/ss/miss_stream_mc4_d2__dl1:256:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,,4.0,2.0,965.0,0.0963,1.0,906.0,,1.0,1.0,1.065121412803532,
miss_stream_mc4_d2__dl1:256:32:1:l__ul2:32768:64:4:l,test-math,miss_stream,0.0042,0.014,1.0,214193,1,,0,0,,806,2,0.0025,804,222,0.2761,582,1580,907,2487.0,results/ss/miss_stream_mc4_d2__dl1:256:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,,4.0,2.0,2487.0,0.014,1.0,2129.0,,1.0,1.0,1.1681540629403475,
miss_stream_mc4_d2__dl1:256:32:1:l__ul2:32768:64:4:l,test-fmath,miss_stream,0.011,0.0347,1.0,53949,1,,0,0,,580,70,0.1207,510,199,0.3902,311,890,592,1482.0,results/ss/miss_stream_mc4_d2__dl1:256:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,,4.0,2.0,1482.0,0.0347,1.0,1440.0,,1.0,1.0,1.0291666666666666,
miss_stream_mc4_d2__dl1:256:32:1:l__ul2:32768:64:4:l,test-llong,miss_stream,0.0101,0.0457,1.0,30132,1,,0,0,,481,6,0.0125,475,199,0.4189,276,758,305,1063.0,results/ss/miss_stream_mc4_d2__dl1:256:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,,4.0,2.0,1063.0,0.0457,1.0,992.0,,1.0,1.0,1.0715725806451613,
miss_stream_mc4_d2__dl1:256:32:1:l__ul2:32768:64:4:l,test-lswlr,miss_stream,0.027,0.0963,1.0,9367,1,,0,0,,461,0,0.0,461,201,0.436,260,712,253,965.0,results/ss/miss_stream_mc4_d2__dl1:256:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,,4.0,2.0,965.0,0.0963,1.0,906.0,,1.0,1.0,1.065121412803532,
miss_stream_mc4_d2__dl1:256:32:1:l__ul2:32768:64:4:l,test-math,miss_stream,0.0042,0.014,1.0,214193,1,,0,0,,806,2,0.0025,804,222,0.2761,582,1580,907,2487.0,results/ss/miss_stream_mc4_d2__dl1:256:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,,4.0,2.0,2487.0,0.014,1.0,2129.0,,1.0,1.0,1.1681540629403475,
miss_mc4__dl1:1024:32:1:l__ul2:16384:64:4:l,test-fmath,miss,0.011,0.0282,1.0,53949,1,,0,0,,471,0,0.0,0,0,,0,471,592,1063.0,results/ss/miss_mc4__dl1:1024:32:1:l__ul2:16384:64:4:l/ss_miss.csv,dl1:1024:32:1:l,ul2:16384:64:4:l,32768.0,4194304.0,,4.0,,1063.0,0.0282,1.0,1063.0,,1.0,1.0,1.0,
miss_mc4__dl1:1024:32:1:l__ul2:16384:64:4:l,test-llong,miss,0.0101,0.0418,1.0,30132,1,,0,0,,440,0,0.0,0,0,,0,440,305,745.0,results/ss/miss_mc4__dl1:1024:32:1:l__ul2:16384:64:4:l/ss_miss.csv,dl1:1024:32:1:l,ul2:16384:64:4:l,32768.0,4194304.0,,4.0,,745.0,0.0418,1.0,745.0,,1.0,1.0,1.0,
miss_mc4__dl1:1024:32:1:l__ul2:16384:64:4:l,test-lswlr,miss,0.027,0.0909,1.0,9367,1,,0,0,,435,0,0.0,0,0,,0,435,253,688.0,results/ss/miss_mc4__dl1:1024:32:1:l__ul2:16384:64:4:l/ss_miss.csv,dl1:1024:32:1:l,ul2:16384:64:4:l,32768.0,4194304.0,,4.0,,688.0,0.0909,1.0,688.0,,1.0,1.0,1.0,
miss_mc4__dl1:1024:32:1:l__ul2:16384:64:4:l,test-math,miss,0.0042,0.0095,1.0,214193,1,,0,0,,544,0,0.0,0,0,,0,555,907,1462.0,results/ss/miss_mc4__dl1:1024:32:1:l__ul2:16384:64:4:l/ss_miss.csv,dl1:1024:32:1:l,ul2:16384:64:4:l,32768.0,4194304.0,,4.0,,1462.0,0.0095,1.0,1462.0,,1.0,1.0,1.0,
miss_mc4__dl1:64:32:1:l__ul2:32768:64:4:l,test-fmath,miss,0.011,0.0468,1.0,53949,1,,0,0,,782,125,0.1598,0,0,,0,1232,592,1824.0,results/ss/miss_mc4__dl1:64:32:1:l__ul2:32768:64:4:l/ss_miss.csv,dl1:64:32:1:l,ul2:32768:64:4:l,2048.0,8388608.0,,4.0,,1824.0,0.0468,1.0,1949.0,,1.0,1.0,0.9358645459209851,
miss_mc4__dl1:64:32:1:l__ul2:32768:64:4:l,test-llong,miss,0.0101,0.0518,1.0,30132,1,,0,0,,545,35,0.0642,0,0,,0,939,305,1244.0,results/ss/miss_mc4__dl1:64:32:1:l__ul2:32768:64:4:l/ss_miss.csv,dl1:64:32:1:l,ul2:32768:64:4:l,2048.0,8388608.0,,4.0,,1244.0,0.0518,1.0,1279.0,,1.0,1.0,0.9726348709929633,
miss_mc4__dl1:64:32:1:l__ul2:32768:64:4:l,test-lswlr,miss,0.027,0.1016,1.0,9367,1,,0,0,,486,14,0.0288,0,0,,0,870,253,1123.0,results/ss/miss_mc4__dl1:64:32:1:l__ul2:32768:64:4:l/ss_miss.csv,dl1:64:32:1:l,ul2:32768:64:4:l,2048.0,8388608.0,,4.0,,1123.0,0.1016,1.0,1137.0,,1.0,1.0,0.9876868953386104,
